start,end,speaker
3530.82,3532.42,SPEAKER_09
3532.59,3533.25,SPEAKER_09
3533.81,3534.25,SPEAKER_09
3534.25,3534.28,SPEAKER_08
3534.57,3534.58,SPEAKER_09
3534.58,3534.65,SPEAKER_08
3534.65,3534.9,SPEAKER_09
3534.9,3534.99,SPEAKER_08
3535.92,3535.93,SPEAKER_09
3535.93,3548.08,SPEAKER_08
3548.81,3550.72,SPEAKER_08
3551.27,3561.65,SPEAKER_08
3562.02,3572.64,SPEAKER_08
3572.87,3587.67,SPEAKER_08
3588.01,3597.78,SPEAKER_08
3598.29,3605.59,SPEAKER_08
3605.83,3621.19,SPEAKER_08
3621.47,3642.96,SPEAKER_08
3643.26,3659.05,SPEAKER_08
3659.43,3713.07,SPEAKER_08
3713.21,3723.03,SPEAKER_08
3723.5,3742.8,SPEAKER_08
3743.24,3793.02,SPEAKER_08
3793.02,3794.26,SPEAKER_07
3801.83,3802.96,SPEAKER_07
3802.96,3810.83,SPEAKER_02
3820.72,3821.17,SPEAKER_07
3821.24,3824.45,SPEAKER_07
3825.21,3825.98,SPEAKER_07
3837.34,3837.36,SPEAKER_06
3837.36,3838.15,SPEAKER_07
3838.15,3842.35,SPEAKER_10
3842.59,3886.38,SPEAKER_10
3886.41,3908.31,SPEAKER_10
3889.36,3890.21,SPEAKER_00
3908.53,3917.66,SPEAKER_10
3917.75,3918.88,SPEAKER_10
3919.27,3988.0,SPEAKER_10
3988.22,3993.09,SPEAKER_10
3993.4,4018.04,SPEAKER_10
4018.42,4030.35,SPEAKER_10
4030.56,4032.38,SPEAKER_10
4032.43,4051.94,SPEAKER_10
4052.17,4083.04,SPEAKER_10
4083.04,4085.62,SPEAKER_07
4094.04,4094.97,SPEAKER_07
4094.97,4098.39,SPEAKER_02
4098.8,4107.78,SPEAKER_02
4108.92,4110.27,SPEAKER_02
4108.98,4109.08,SPEAKER_00
4109.08,4110.44,SPEAKER_09
4110.27,4110.29,SPEAKER_00
4111.02,4114.51,SPEAKER_09
4111.27,4113.19,SPEAKER_02
4113.19,4113.3,SPEAKER_05
4113.3,4113.35,SPEAKER_06
4113.82,4115.98,SPEAKER_06
4115.02,4115.39,SPEAKER_09
4115.98,4116.4,SPEAKER_02
