start,end,speaker
2794.92,2794.94,SPEAKER_10
2827.86,2828.64,SPEAKER_10
2865.46,2865.84,SPEAKER_10
2867.35,2869.52,SPEAKER_10
2870.81,2871.11,SPEAKER_10
2871.11,2871.13,SPEAKER_05
2874.06,2875.02,SPEAKER_05
2875.02,2875.04,SPEAKER_10
2875.95,2875.97,SPEAKER_10
2875.97,2876.46,SPEAKER_05
2878.35,2878.86,SPEAKER_05
2879.06,2888.04,SPEAKER_05
2888.59,2891.36,SPEAKER_05
2891.51,2894.63,SPEAKER_05
2895.09,2899.04,SPEAKER_05
2899.41,2907.86,SPEAKER_05
2908.52,2913.89,SPEAKER_05
2914.02,2914.14,SPEAKER_10
2914.14,2918.41,SPEAKER_05
2918.8,2925.95,SPEAKER_05
2926.63,2928.92,SPEAKER_05
2929.68,2937.48,SPEAKER_05
2937.97,2939.45,SPEAKER_05
2939.74,2946.17,SPEAKER_05
2947.03,2955.06,SPEAKER_05
2955.64,2970.45,SPEAKER_05
2970.98,2971.41,SPEAKER_05
2971.82,2979.3,SPEAKER_05
2979.75,2988.15,SPEAKER_05
2988.75,2993.44,SPEAKER_05
2993.55,3015.42,SPEAKER_05
3015.78,3027.37,SPEAKER_05
3027.73,3037.95,SPEAKER_05
3038.12,3038.59,SPEAKER_05
3039.07,3043.25,SPEAKER_05
3043.5,3066.56,SPEAKER_05
3067.05,3074.76,SPEAKER_05
3075.16,3078.74,SPEAKER_05
3079.08,3079.53,SPEAKER_05
3080.07,3093.34,SPEAKER_05
3087.41,3087.68,SPEAKER_00
3094.1,3110.53,SPEAKER_05
3110.85,3130.82,SPEAKER_05
3131.02,3135.86,SPEAKER_05
3136.3,3136.67,SPEAKER_05
3137.01,3139.35,SPEAKER_05
3139.96,3143.07,SPEAKER_05
3143.59,3144.84,SPEAKER_05
3145.24,3145.8,SPEAKER_05
3146.1,3155.86,SPEAKER_05
3156.04,3175.7,SPEAKER_05
3176.26,3177.41,SPEAKER_05
3177.46,3186.27,SPEAKER_05
3186.47,3190.52,SPEAKER_05
3190.96,3195.72,SPEAKER_05
3196.32,3201.74,SPEAKER_05
3202.26,3211.78,SPEAKER_05
3212.51,3218.97,SPEAKER_05
3212.58,3212.64,SPEAKER_10
3212.66,3212.86,SPEAKER_10
3218.97,3219.14,SPEAKER_10
3222.36,3222.77,SPEAKER_10
3226.43,3227.04,SPEAKER_10
3227.04,3229.45,SPEAKER_05
3229.7,3230.82,SPEAKER_05
3231.64,3233.77,SPEAKER_05
3234.46,3235.32,SPEAKER_05
3235.53,3245.94,SPEAKER_05
3246.61,3247.02,SPEAKER_05
3247.35,3252.13,SPEAKER_05
3252.25,3254.32,SPEAKER_05
